組別,科目名稱                                                                                            ,分數區間均數,人數,百分比,累計人數,累計百分比
53,國文、英文、數乙、歷史、地理                                                                                      ,47.5,8,0.02,36174     ,95.45
53,國文、英文、數乙、歷史、地理                                                                                      ,42.5,7,0.02,36181     ,95.47
53,國文、英文、數乙、歷史、地理                                                                                      ,37.5,5,0.01,36186     ,95.49
53,國文、英文、數乙、歷史、地理                                                                                      ,32.5,8,0.02,36194     ,95.51
53,國文、英文、數乙、歷史、地理                                                                                      ,27.5,3,0.01,36197     ,95.51
53,國文、英文、數乙、歷史、地理                                                                                      ,22.5,2,0.01,36199     ,95.52
53,國文、英文、數乙、歷史、地理                                                                                      ,17.5,5,0.01,36204     ,95.53
53,國文、英文、數乙、歷史、地理                                                                                      ,12.5,3,0.01,36207     ,95.54
53,國文、英文、數乙、歷史、地理                                                                                      ,7.5,5,0.01,36212     ,95.55
53,國文、英文、數乙、歷史、地理                                                                                      ,2.5,1685,4.45,37897     ,100.0
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,597,0,0,0         ,0.0
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,591,0,0,0         ,0.0
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,585,0,0,0         ,0.0
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,579,0,0,0         ,0.0
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,573,0,0,0         ,0.0
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,567,0,0,0         ,0.0
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,561,0,0,0         ,0.0
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,555,0,0,0         ,0.0
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,549,4,0.01,4         ,0.01
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,543,8,0.02,12        ,0.04
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,537,33,0.1,45        ,0.14
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,531,50,0.15,95        ,0.29
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,525,102,0.31,197       ,0.60
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,519,125,0.38,322       ,0.98
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,513,199,0.6,521       ,1.58
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,507,258,0.78,779       ,2.36
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,501,314,0.95,1093      ,3.31
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,495,381,1.15,1474      ,4.47
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,489,393,1.19,1867      ,5.66
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,483,510,1.55,2377      ,7.20
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,477,515,1.56,2892      ,8.76
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,471,565,1.71,3457      ,10.48
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,465,636,1.93,4093      ,12.40
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,459,541,1.64,4634      ,14.04
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,453,651,1.97,5285      ,16.02
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,447,658,1.99,5943      ,18.01
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,441,660,2,6603      ,20.01
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,435,640,1.94,7243      ,21.95
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,429,640,1.94,7883      ,23.89
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,423,649,1.97,8532      ,25.86
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,417,649,1.97,9181      ,27.82
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,411,624,1.89,9805      ,29.71
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,405,659,2,10464     ,31.71
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,399,659,2,11123     ,33.71
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,393,640,1.94,11763     ,35.65
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,387,663,2.01,12426     ,37.66
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,381,684,2.07,13110     ,39.73
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,375,681,2.06,13791     ,41.79
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,369,681,2.06,14472     ,43.86
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,363,736,2.23,15208     ,46.09
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,357,766,2.32,15974     ,48.41
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,351,690,2.09,16664     ,50.50
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,345,715,2.17,17379     ,52.67
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,339,682,2.07,18061     ,54.73
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,333,758,2.3,18819     ,57.03
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,327,765,2.32,19584     ,59.35
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,321,737,2.23,20321     ,61.58
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,315,728,2.21,21049     ,63.79
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,309,684,2.07,21733     ,65.86
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,303,699,2.12,22432     ,67.98
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,297,696,2.11,23128     ,70.09
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,291,680,2.06,23808     ,72.15
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,285,651,1.97,24459     ,74.12
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,279,554,1.68,25013     ,75.80
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,273,602,1.82,25615     ,77.63
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,267,566,1.72,26181     ,79.34
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,261,480,1.45,26661     ,80.80
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,255,467,1.42,27128     ,82.21
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,249,453,1.37,27581     ,83.58
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,243,441,1.34,28022     ,84.92
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,237,417,1.26,28439     ,86.18
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,231,369,1.12,28808     ,87.30
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,225,289,0.88,29097     ,88.18
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,219,276,0.84,29373     ,89.01
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,213,257,0.78,29630     ,89.79
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,207,248,0.75,29878     ,90.54
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,201,215,0.65,30093     ,91.20
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,195,174,0.53,30267     ,91.72
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,189,148,0.45,30415     ,92.17
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,183,164,0.5,30579     ,92.67
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,177,137,0.42,30716     ,93.08
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,171,111,0.34,30827     ,93.42
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,165,102,0.31,30929     ,93.73
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,159,85,0.26,31014     ,93.99
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,153,63,0.19,31077     ,94.18
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,147,91,0.28,31168     ,94.45
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,141,80,0.24,31248     ,94.70
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,135,33,0.1,31281     ,94.80
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,129,34,0.1,31315     ,94.90
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,123,34,0.1,31349     ,95.0
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,117,26,0.08,31375     ,95.08
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,111,18,0.05,31393     ,95.14
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,105,12,0.04,31405     ,95.17
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,99,15,0.05,31420     ,95.22
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,93,15,0.05,31435     ,95.26
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,87,7,0.02,31442     ,95.28
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,81,13,0.04,31455     ,95.32
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,75,9,0.03,31464     ,95.35
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,69,14,0.04,31478     ,95.39
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,63,9,0.03,31487     ,95.42
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,57,14,0.04,31501     ,95.46
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,51,10,0.03,31511     ,95.49
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,45,9,0.03,31520     ,95.52
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,39,4,0.01,31524     ,95.53
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,33,8,0.02,31532     ,95.56
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,27,3,0.01,31535     ,95.57
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,21,3,0.01,31538     ,95.58
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,15,5,0.02,31543     ,95.59
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,9,3,0.01,31546     ,95.60
56,國文、英文、數乙、歷史、地理、公民與社會                                                                                ,3,1452,4.4,32998     ,100.0
57,國文、英文、數甲                                                                                            ,298.5,0,0,0         ,0.0
57,國文、英文、數甲                                                                                            ,295.5,0,0,0         ,0.0
57,國文、英文、數甲                                                                                            ,292.5,0,0,0         ,0.0
57,國文、英文、數甲                                                                                            ,289.5,0,0,0         ,0.0
57,國文、英文、數甲                                                                                            ,286.5,0,0,0         ,0.0
57,國文、英文、數甲                                                                                            ,283.5,0,0,0         ,0.0
57,國文、英文、數甲                                                                                            ,280.5,1,0,1         ,0.0
57,國文、英文、數甲                                                                                            ,277.5,0,0,1         ,0.0
57,國文、英文、數甲                                                                                            ,274.5,0,0,1         ,0.0
57,國文、英文、數甲                                                                                            ,271.5,3,0.01,4         ,0.01
57,國文、英文、數甲                                                                                            ,268.5,3,0.01,7         ,0.03
57,國文、英文、數甲                                                                                            ,265.5,7,0.03,14        ,0.05
57,國文、英文、數甲                                                                                            ,262.5,17,0.06,31        ,0.11
57,國文、英文、數甲                                                                                            ,259.5,26,0.09,57        ,0.21
57,國文、英文、數甲                                                                                            ,256.5,34,0.12,91        ,0.33
57,國文、英文、數甲                                                                                            ,253.5,60,0.22,151       ,0.55
57,國文、英文、數甲                                                                                            ,250.5,76,0.27,227       ,0.82
57,國文、英文、數甲                                                                                            ,247.5,104,0.38,331       ,1.20
57,國文、英文、數甲                                                                                            ,244.5,123,0.44,454       ,1.64
57,國文、英文、數甲                                                                                            ,241.5,167,0.6,621       ,2.25
57,國文、英文、數甲                                                                                            ,238.5,181,0.65,802       ,2.90
57,國文、英文、數甲                                                                                            ,235.5,226,0.82,1028      ,3.72
57,國文、英文、數甲                                                                                            ,232.5,280,1.01,1308      ,4.73
57,國文、英文、數甲                                                                                            ,229.5,298,1.08,1606      ,5.81
57,國文、英文、數甲                                                                                            ,226.5,345,1.25,1951      ,7.05
57,國文、英文、數甲                                                                                            ,223.5,354,1.28,2305      ,8.33
57,國文、英文、數甲                                                                                            ,220.5,403,1.46,2708      ,9.79
57,國文、英文、數甲                                                                                            ,217.5,415,1.5,3123      ,11.29
57,國文、英文、數甲                                                                                            ,214.5,487,1.76,3610      ,13.05
57,國文、英文、數甲                                                                                            ,211.5,527,1.91,4137      ,14.96
57,國文、英文、數甲                                                                                            ,208.5,512,1.85,4649      ,16.81
57,國文、英文、數甲                                                                                            ,205.5,556,2.01,5205      ,18.82
57,國文、英文、數甲                                                                                            ,202.5,584,2.11,5789      ,20.93
57,國文、英文、數甲                                                                                            ,199.5,646,2.34,6435      ,23.26
57,國文、英文、數甲                                                                                            ,196.5,633,2.29,7068      ,25.55
57,國文、英文、數甲                                                                                            ,193.5,669,2.42,7737      ,27.97
57,國文、英文、數甲                                                                                            ,190.5,623,2.25,8360      ,30.22
57,國文、英文、數甲                                                                                            ,187.5,599,2.17,8959      ,32.39
57,國文、英文、數甲                                                                                            ,184.5,599,2.17,9558      ,34.56
57,國文、英文、數甲                                                                                            ,181.5,618,2.23,10176     ,36.79
57,國文、英文、數甲                                                                                            ,178.5,578,2.09,10754     ,38.88
57,國文、英文、數甲                                                                                            ,175.5,545,1.97,11299     ,40.85
57,國文、英文、數甲                                                                                            ,172.5,557,2.01,11856     ,42.86
57,國文、英文、數甲                                                                                            ,169.5,550,1.99,12406     ,44.85
57,國文、英文、數甲                                                                                            ,166.5,555,2.01,12961     ,46.86
57,國文、英文、數甲                                                                                            ,163.5,551,1.99,13512     ,48.85
57,國文、英文、數甲                                                                                            ,160.5,554,2,14066     ,50.85
57,國文、英文、數甲                                                                                            ,157.5,551,1.99,14617     ,52.85
57,國文、英文、數甲                                                                                            ,154.5,522,1.89,15139     ,54.73
57,國文、英文、數甲                                                                                            ,151.5,490,1.77,15629     ,56.50
57,國文、英文、數甲                                                                                            ,148.5,495,1.79,16124     ,58.29
57,國文、英文、數甲                                                                                            ,145.5,482,1.74,16606     ,60.04
57,國文、英文、數甲                                                                                            ,142.5,472,1.71,17078     ,61.74
57,國文、英文、數甲                                                                                            ,139.5,470,1.7,17548     ,63.44
57,國文、英文、數甲                                                                                            ,136.5,465,1.68,18013     ,65.12
57,國文、英文、數甲                                                                                            ,133.5,471,1.7,18484     ,66.83
57,國文、英文、數甲                                                                                            ,130.5,415,1.5,18899     ,68.33
57,國文、英文、數甲                                                                                            ,127.5,467,1.69,19366     ,70.01
57,國文、英文、數甲                                                                                            ,124.5,418,1.51,19784     ,71.53
57,國文、英文、數甲                                                                                            ,121.5,433,1.57,20217     ,73.09
57,國文、英文、數甲                                                                                            ,118.5,434,1.57,20651     ,74.66
57,國文、英文、數甲                                                                                            ,115.5,401,1.45,21052     ,76.11
57,國文、英文、數甲                                                                                            ,112.5,413,1.49,21465     ,77.60
57,國文、英文、數甲                                                                                            ,109.5,390,1.41,21855     ,79.01
57,國文、英文、數甲                                                                                            ,106.5,401,1.45,22256     ,80.46
57,國文、英文、數甲                                                                                            ,103.5,364,1.32,22620     ,81.78
57,國文、英文、數甲                                                                                            ,100.5,319,1.15,22939     ,82.93
57,國文、英文、數甲                                                                                            ,97.5,312,1.13,23251     ,84.06
57,國文、英文、數甲                                                                                            ,94.5,282,1.02,23533     ,85.08
57,國文、英文、數甲                                                                                            ,91.5,318,1.15,23851     ,86.23
57,國文、英文、數甲                                                                                            ,88.5,301,1.09,24152     ,87.32
57,國文、英文、數甲                                                                                            ,85.5,278,1.01,24430     ,88.32
57,國文、英文、數甲                                                                                            ,82.5,266,0.96,24696     ,89.28
57,國文、英文、數甲                                                                                            ,79.5,229,0.83,24925     ,90.11
57,國文、英文、數甲                                                                                            ,76.5,247,0.89,25172     ,91.01
57,國文、英文、數甲                                                                                            ,73.5,197,0.71,25369     ,91.72
57,國文、英文、數甲                                                                                            ,70.5,192,0.69,25561     ,92.41
57,國文、英文、數甲                                                                                            ,67.5,151,0.55,25712     ,92.96
57,國文、英文、數甲                                                                                            ,64.5,126,0.46,25838     ,93.41
57,國文、英文、數甲                                                                                            ,61.5,99,0.36,25937     ,93.77
57,國文、英文、數甲                                                                                            ,58.5,106,0.38,26043     ,94.15
57,國文、英文、數甲                                                                                            ,55.5,82,0.3,26125     ,94.45
57,國文、英文、數甲                                                                                            ,52.5,72,0.26,26197     ,94.71
57,國文、英文、數甲                                                                                            ,49.5,56,0.2,26253     ,94.91
57,國文、英文、數甲                                                                                            ,46.5,39,0.14,26292     ,95.05
57,國文、英文、數甲                                                                                            ,43.5,29,0.1,26321     ,95.16
57,國文、英文、數甲                                                                                            ,40.5,25,0.09,26346     ,95.25
57,國文、英文、數甲                                                                                            ,37.5,16,0.06,26362     ,95.31
57,國文、英文、數甲                                                                                            ,34.5,8,0.03,26370     ,95.34
57,國文、英文、數甲                                                                                            ,31.5,7,0.03,26377     ,95.36
57,國文、英文、數甲                                                                                            ,28.5,4,0.01,26381     ,95.38
57,國文、英文、數甲                                                                                            ,25.5,0,0,26381     ,95.38
57,國文、英文、數甲                                                                                            ,22.5,2,0.01,26383     ,95.38
57,國文、英文、數甲                                                                                            ,19.5,2,0.01,26385     ,95.39
57,國文、英文、數甲                                                                                            ,16.5,2,0.01,26387     ,95.40
57,國文、英文、數甲                                                                                            ,13.5,2,0.01,26389     ,95.40
57,國文、英文、數甲                                                                                            ,10.5,4,0.01,26393     ,95.42
57,國文、英文、數甲                                                                                            ,7.5,1,0,26394     ,95.42
57,國文、英文、數甲                                                                                            ,4.5,0,0,26394     ,95.42
57,國文、英文、數甲                                                                                            ,1.5,1266,4.58,27660     ,100.0
58,國文、英文、數甲、生物                                                                                         ,398,0,0,0         ,0.0
58,國文、英文、數甲、生物                                                                                         ,394,0,0,0         ,0.0
58,國文、英文、數甲、生物                                                                                         ,390,0,0,0         ,0.0
58,國文、英文、數甲、生物                                                                                         ,386,0,0,0         ,0.0
58,國文、英文、數甲、生物                                                                                         ,382,0,0,0         ,0.0
58,國文、英文、數甲、生物                                                                                         ,378,0,0,0         ,0.0
58,國文、英文、數甲、生物                                                                                         ,374,1,0.01,1         ,0.01
58,國文、英文、數甲、生物                                                                                         ,370,2,0.01,3         ,0.02
58,國文、英文、數甲、生物                                                                                         ,366,1,0.01,4         ,0.02
58,國文、英文、數甲、生物                                                                                         ,362,3,0.02,7         ,0.04
58,國文、英文、數甲、生物                                                                                         ,358,14,0.08,21        ,0.12
58,國文、英文、數甲、生物                                                                                         ,354,15,0.09,36        ,0.21
58,國文、英文、數甲、生物                                                                                         ,350,24,0.14,60        ,0.35
58,國文、英文、數甲、生物                                                                                         ,346,57,0.33,117       ,0.68
58,國文、英文、數甲、生物                                                                                         ,342,66,0.38,183       ,1.06
58,國文、英文、數甲、生物                                                                                         ,338,98,0.57,281       ,1.63
58,國文、英文、數甲、生物                                                                                         ,334,119,0.69,400       ,2.32
58,國文、英文、數甲、生物                                                                                         ,330,161,0.93,561       ,3.25
58,國文、英文、數甲、生物                                                                                         ,326,162,0.94,723       ,4.19
58,國文、英文、數甲、生物                                                                                         ,322,201,1.16,924       ,5.35
58,國文、英文、數甲、生物                                                                                         ,318,225,1.3,1149      ,6.66
58,國文、英文、數甲、生物                                                                                         ,314,255,1.48,1404      ,8.13
58,國文、英文、數甲、生物                                                                                         ,310,259,1.5,1663      ,9.63
58,國文、英文、數甲、生物                                                                                         ,306,300,1.74,1963      ,11.37
58,國文、英文、數甲、生物                                                                                         ,302,292,1.69,2255      ,13.06
58,國文、英文、數甲、生物                                                                                         ,298,283,1.64,2538      ,14.70
58,國文、英文、數甲、生物                                                                                         ,294,309,1.79,2847      ,16.49
58,國文、英文、數甲、生物                                                                                         ,290,318,1.84,3165      ,18.33
58,國文、英文、數甲、生物                                                                                         ,286,334,1.93,3499      ,20.27
58,國文、英文、數甲、生物                                                                                         ,282,334,1.93,3833      ,22.20
58,國文、英文、數甲、生物                                                                                         ,278,367,2.13,4200      ,24.33
58,國文、英文、數甲、生物                                                                                         ,274,369,2.14,4569      ,26.47
58,國文、英文、數甲、生物                                                                                         ,270,342,1.98,4911      ,28.45
58,國文、英文、數甲、生物                                                                                         ,266,385,2.23,5296      ,30.68
58,國文、英文、數甲、生物                                                                                         ,262,353,2.04,5649      ,32.72
58,國文、英文、數甲、生物                                                                                         ,258,329,1.91,5978      ,34.63
58,國文、英文、數甲、生物                                                                                         ,254,376,2.18,6354      ,36.81
58,國文、英文、數甲、生物                                                                                         ,250,343,1.99,6697      ,38.79
58,國文、英文、數甲、生物                                                                                         ,246,341,1.98,7038      ,40.77
58,國文、英文、數甲、生物                                                                                         ,242,347,2.01,7385      ,42.78
58,國文、英文、數甲、生物                                                                                         ,238,348,2.02,7733      ,44.80
58,國文、英文、數甲、生物                                                                                         ,234,321,1.86,8054      ,46.65
58,國文、英文、數甲、生物                                                                                         ,230,305,1.77,8359      ,48.42
58,國文、英文、數甲、生物                                                                                         ,226,293,1.7,8652      ,50.12
58,國文、英文、數甲、生物                                                                                         ,222,323,1.87,8975      ,51.99
58,國文、英文、數甲、生物                                                                                         ,218,276,1.6,9251      ,53.59
58,國文、英文、數甲、生物                                                                                         ,214,298,1.73,9549      ,55.31
58,國文、英文、數甲、生物                                                                                         ,210,267,1.55,9816      ,56.86
58,國文、英文、數甲、生物                                                                                         ,206,281,1.63,10097     ,58.49
58,國文、英文、數甲、生物                                                                                         ,202,258,1.49,10355     ,59.98
58,國文、英文、數甲、生物                                                                                         ,198,257,1.49,10612     ,61.47
58,國文、英文、數甲、生物                                                                                         ,194,267,1.55,10879     ,63.02
58,國文、英文、數甲、生物                                                                                         ,190,241,1.4,11120     ,64.42
58,國文、英文、數甲、生物                                                                                         ,186,268,1.55,11388     ,65.97
58,國文、英文、數甲、生物                                                                                         ,182,212,1.23,11600     ,67.20
58,國文、英文、數甲、生物                                                                                         ,178,254,1.47,11854     ,68.67
58,國文、英文、數甲、生物                                                                                         ,174,245,1.42,12099     ,70.09
58,國文、英文、數甲、生物                                                                                         ,170,245,1.42,12344     ,71.51
58,國文、英文、數甲、生物                                                                                         ,166,250,1.45,12594     ,72.95
58,國文、英文、數甲、生物                                                                                         ,162,226,1.31,12820     ,74.26
58,國文、英文、數甲、生物                                                                                         ,158,247,1.43,13067     ,75.69
58,國文、英文、數甲、生物                                                                                         ,154,245,1.42,13312     ,77.11
58,國文、英文、數甲、生物                                                                                         ,150,230,1.33,13542     ,78.45
58,國文、英文、數甲、生物                                                                                         ,146,222,1.29,13764     ,79.73
58,國文、英文、數甲、生物                                                                                         ,142,206,1.19,13970     ,80.92
58,國文、英文、數甲、生物                                                                                         ,138,182,1.05,14152     ,81.98
58,國文、英文、數甲、生物                                                                                         ,134,209,1.21,14361     ,83.19
58,國文、英文、數甲、生物                                                                                         ,130,197,1.14,14558     ,84.33
58,國文、英文、數甲、生物                                                                                         ,126,195,1.13,14753     ,85.46
58,國文、英文、數甲、生物                                                                                         ,122,182,1.05,14935     ,86.51
58,國文、英文、數甲、生物                                                                                         ,118,173,1,15108     ,87.52
58,國文、英文、數甲、生物                                                                                         ,114,157,0.91,15265     ,88.43
