系組.代碼,校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,錄取人數..含外加.,普通生錄取分數
1544,國立中山大學            ,外國語文學系,1.5,2,0,1,1,1,0,0,0,0,8,503.6
1546,國立中山大學            ,劇場藝術學系(男),2,2,0,1,1,0,0,0,0,0,3,432.4
1547,國立中山大學            ,劇場藝術學系(女),2,2,0,1,1,0,0,0,0,0,4,451.4
1550,國立中山大學            ,生物科學系,1,1.25,1,0,0,0,0,0,1.25,1.5,23,405.49
1551,國立中山大學            ,化學系,1,1,1,0,0,0,0,1,2,0,22,422.05
1552,國立中山大學            ,物理學系,1,1.75,1.5,0,0,0,0,1.5,1,0,20,457.18
1553,國立中山大學            ,應用數學系,0,1,2,0,0,0,0,1.5,0,0,13,297.4
1554,國立中山大學            ,電機工程學系甲組,1,1,1,0,0,0,0,1,1,0,3,381.65
1555,國立中山大學            ,電機工程學系乙組,0,1,2,0,0,0,0,2,1,0,26,429.95
1556,國立中山大學            ,機械與機電工程學系甲組,1,1.5,2,0,0,0,0,2,1,0,3,521.58
1557,國立中山大學            ,機械與機電工程學系乙組,1,1,2,0,0,0,0,1.5,1,0,39,436.7
1560,國立中山大學            ,資訊工程學系甲組,0,1,2,0,0,0,0,2,0,0,3,375.95
1561,國立中山大學            ,資訊工程學系乙組,0,1,2,0,0,0,0,2,0,0,21,355.1
1562,國立中山大學            ,光電工程學系甲組,1,1,1,0,0,0,0,1,1,0,3,354.85
1563,國立中山大學            ,光電工程學系乙組,1,1,1.5,0,0,0,0,1.5,1,0,15,413.83
1564,國立中山大學            ,材料與光電科學學系甲組,1,1,1,0,0,0,0,1,1,0,3,362.6
1565,國立中山大學            ,材料與光電科學學系乙組,1,1,2,0,0,0,0,1,1,0,13,416.95
1566,國立中山大學            ,材料與光電科學學系丙組,1,1,1,0,0,0,0,2,2,0,13,501.2
1567,國立中山大學            ,企業管理學系,1.75,1.75,0,1.5,0,0,0,0,0,0,32,407.03
1570,國立中山大學            ,資訊管理學系(社會組),1.5,2,0,2,0,1,0,0,0,0,11,526.5
1571,國立中山大學            ,資訊管理學系(自然組),1.5,2,2,0,0,0,0,0,0,0,10,399.7
1572,國立中山大學            ,財務管理學系,1,1.5,0,1.5,0,0,0,0,0,0,15,334.25
1573,國立中山大學            ,海洋生物科技暨資源學系,0,1.5,1,0,0,0,0,0,1.5,1.5,17,350.6
1574,國立中山大學            ,海洋環境及工程學系,0,1.25,1.5,0,0,0,0,1.5,1,0,20,330.3
1575,國立中山大學            ,海洋科學系,1,1.25,1,0,0,0,0,0,1,0,11,292.31
1576,國立中山大學            ,政治經濟學系,1,1.5,0,1.5,0,0,1,0,0,0,13,398.78
1577,國立中山大學            ,社會學系,0,2,0,1,0,0,2,0,0,0,13,391.9
1600,長庚大學                ,醫學系(自費),0,1,1,0,0,0,0,1,1,1,22,431.75
1601,長庚大學                ,醫學系(公費),0,1,1,0,0,0,0,1,1,1,6,419
1602,長庚大學                ,中醫學系,1,1,1,0,0,0,0,0,1,1,11,429.8
1603,長庚大學                ,護理學系,1,1.5,1,0,0,0,0,0,1,1.5,48,398.23
1604,長庚大學                ,醫學生物技術暨檢驗學系,1,1,1,0,0,0,0,0,1.5,1.5,18,444.15
1605,長庚大學                ,醫學影像暨放射科學系,0,1.25,1.25,0,0,0,0,1.25,1,1,13,386.11
1606,長庚大學                ,物理治療學系,0,1.25,1,0,0,0,0,1,1,1.25,24,406.16
1607,長庚大學                ,職能治療學系,0,1.25,1,0,0,0,0,1,1,1.25,23,394.4
1610,長庚大學                ,生物醫學系,0,1.25,1,0,0,0,0,1,1.25,1.25,26,356.8
1611,長庚大學                ,呼吸治療學系,0,1.25,1,0,0,0,0,1.25,1,1.25,20,378.16
1612,長庚大學                ,電機工程學系,1,1.25,1.5,0,0,0,0,1.5,0,0,28,325.23
1613,長庚大學                ,機械工程學系,1,1.25,1.5,0,0,0,0,1.5,1,0,18,363.35
1614,長庚大學                ,化工與材料工程學系,1,1.25,1.25,0,0,0,0,1,1.25,0,28,353.61
1615,長庚大學                ,電子工程學系,1,1,1,0,0,0,0,1,1,0,44,292.55
1616,長庚大學                ,資訊工程學系,1,1.25,1.5,0,0,0,0,1.25,0,0,22,307.9
1617,長庚大學                ,醫務管理學系(社會組),1,1.5,0,1.25,0,0,0,0,0,0,6,288.95
1620,長庚大學                ,醫務管理學系(自然組),1,1.5,1.25,0,0,0,0,0,0,0,5,249.85
1621,長庚大學                ,工商管理學系(社會組),1,1.25,0,1.25,0,0,0,0,0,0,26,238.28
1622,長庚大學                ,工商管理學系(自然組),1,1.25,1.25,0,0,0,0,0,0,0,11,208.99
1623,長庚大學                ,工業設計學系(社會組),1.5,1.5,0,1,0,0,0,0,0,0,11,261.33
1624,長庚大學                ,工業設計學系(自然組),1,1.5,1.5,0,0,0,0,0,0,0,8,227.78
1625,長庚大學                ,資訊管理學系(社會組),1.25,1.5,0,1.5,0,0,0,0,0,0,17,297.13
1626,長庚大學                ,資訊管理學系(自然組),1.25,1.5,1.5,0,0,0,0,0,0,0,7,273.4
1627,國立臺中教育大學        ,教育學系,1.25,1,0,1,1,1,0,0,0,0,11,368.65
1630,國立臺中教育大學        ,幼兒教育學系,1.5,1.25,0,1,1,0,1,0,0,0,8,405.19
1631,國立臺中教育大學        ,特殊教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,23,431.73
1632,國立臺中教育大學        ,語文教育學系,2,1.25,0,1,1.25,1,0,0,0,0,12,453.96
1633,國立臺中教育大學        ,區域與社會發展學系,1,1,0,0,2,2,2,0,0,0,38,586.2
1634,國立臺中教育大學        ,諮商與應用心理學系,2,2,0,1.75,0,0,0,0,0,0,29,430.05
1635,國立臺中教育大學        ,英語學系,1,2,0,0,1,1,0,0,0,0,39,355.2
1636,國立臺中教育大學        ,台灣語文學系,1,1,0,1,1,1,0,0,0,0,29,312
1637,國立臺中教育大學        ,國際企業學系,1.25,1.5,0,1,0,0,1,0,0,0,23,348.88
1640,國立臺中教育大學        ,文化創意產業設計與營運學系,1,2,0,1,0,0,0,0,0,0,23,275.5
1642,國立臺中教育大學        ,數學教育學系(自費),1,2,2,0,0,0,0,1,1,0,13,386.9
1643,國立臺中教育大學        ,數學教育學系(公費)-臺南市,1,2,2,0,0,0,0,1,1,0,1,562.86
1644,國立臺中教育大學        ,科學教育與應用學系(自費),2,1,1,0,0,0,0,2,2,0,17,475.8
1645,國立臺中教育大學        ,科教與應用系(公費)-限原民,2,1,1,0,0,0,0,2,2,0,1,478.36
1646,國立臺中教育大學        ,資訊工程學系(自費),1,1.25,1.5,0,0,0,0,1.25,0,0,14,311.58
1647,國立臺中教育大學        ,資訊工程學系(公費)-臺南市,1,1.25,1.5,0,0,0,0,1.25,0,0,1,419.01
1650,國立臺中教育大學        ,數位內容科技學系,1,1.5,2,0,0,0,0,1,0,0,8,325.93
1653,國立臺北教育大學        ,教育學系,1.5,1.5,0,1.25,1,0,1,0,0,0,23,463.9
1654,國立臺北教育大學        ,教育經營與管理學系,1.5,1.5,0,1.5,0,0,1,0,0,0,22,396.55
1655,國立臺北教育大學        ,幼兒與家庭教育學系,1.5,1.5,0,1,1,1,0,0,0,0,22,427.28
1656,國立臺北教育大學        ,特殊教育學系(男),1.5,2,0,2,0,0,0,0,0,0,7,411.3
1657,國立臺北教育大學        ,特殊教育學系(女),1.5,2,0,2,0,0,0,0,0,0,7,421
1660,國立臺北教育大學        ,心理與諮商學系,1.25,1.25,0,1.5,1,1,0,0,0,0,25,450.8
1661,國立臺北教育大學        ,社會與區域發展學系,1,2,0,1,1.5,1.5,0,0,0,0,22,502.6
1662,國立臺北教育大學        ,兒童英語教育學系,1,2,0,1,1,1,0,0,0,0,26,429.3
1663,國立臺北教育大學        ,文化創意產業經營學系,1.5,1.5,0,1,1.25,1,0,0,0,0,22,459.53
1664,國立臺北教育大學        ,語文與創作學系語文師資組,2,1.25,0,1,1,1,0,0,0,0,19,448.33
1665,國立臺北教育大學        ,語文與創作學系文學創作組,2,1.25,0,0,1,1,0,0,0,0,23,396.99
1666,國立臺北教育大學        ,藝術與造形設計學系藝術組,1.5,2,0,1,1.5,0,0,0,0,0,18,423.7
1667,國立臺北教育大學        ,藝術與造形設計學系設計組,1.25,1.5,0,2,0,0,0,0,0,0,17,361.55
1672,國立臺北教育大學        ,數學暨資訊教育系數學組(男),1.5,1,2,0,0,0,0,0,0,0,3,300.7
1673,國立臺北教育大學        ,數學暨資訊教育系數學組(女),1.5,1,2,0,0,0,0,0,0,0,4,297.02
1674,國立臺北教育大學        ,數學暨資訊教育系資訊組(男),1.5,1,2,0,0,0,0,0,0,0,5,301.3
1675,國立臺北教育大學        ,數學暨資訊教育系資訊組(女),1.5,1,2,0,0,0,0,0,0,0,6,294.4
1676,國立臺北教育大學        ,自然科學教育學系(自費)(男),1,1.25,1,0,0,0,0,1.5,1.5,0,10,391.03
1677,國立臺北教育大學        ,自然科學教育學系(自費)(女),1,1.25,1,0,0,0,0,1.5,1.5,0,10,382.14
1700,國立臺北教育大學        ,自然科學教育系(公費)-臺中,1.25,1,1,0,0,0,0,1.5,1.5,0,1,531.8
1701,國立臺北教育大學        ,資訊科學系,1,2,2,0,0,0,0,2,0,0,19,445.9
1702,國立臺北教育大學        ,數位科技設計學系,1,1.5,1.5,0,0,0,0,1,0,0,15,315.5
1705,國立臺南大學            ,教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,47,414.1
1706,國立臺南大學            ,諮商與輔導學系,1.5,1.5,0,1.5,0,0,1,0,0,0,14,395.8
1707,國立臺南大學            ,特殊教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,24,403.25
1710,國立臺南大學            ,幼兒教育學系,2,1.5,0,1,1,1,0,0,0,0,24,414.28
1712,國立臺南大學            ,國語文學系,2,1.25,0,1,0,0,0,0,0,0,65,276.88
1713,國立臺南大學            ,英語學系(自費),1.25,2,0,0,1,1,0,0,0,0,28,366.7
1714,國立臺南大學            ,英語學系(公費)-臺南市,1.5,2,0,1.5,1,1,0,0,0,0,1,557
1715,國立臺南大學            ,文化與自然資源學系,1,1,0,0,2,2,0,0,0,0,17,417.45
1720,國立臺南大學            ,戲劇創作與應用學系(男),2,2,0,1,1.5,1,0,0,0,0,12,443.85
1721,國立臺南大學            ,戲劇創作與應用學系(女),2,2,0,1,1.5,1,0,0,0,0,11,488.6
1722,國立臺南大學            ,應用數學系,1,1.5,2,0,0,0,0,1.5,0,0,20,338.95
1723,國立臺南大學            ,數位學習科技學系,1.5,1.75,2,0,0,0,0,0,0,0,13,321.56
1724,國立臺南大學            ,資訊工程學系,1,2,2,0,0,0,0,1.5,1,0,11,467.9
1725,國立臺南大學            ,電機工程學系,1,1,1.5,0,0,0,0,1.5,1,0,16,380.4
1726,國立臺南大學            ,材料科學系,1,1,1,0,0,0,0,1.5,1.5,0,13,376.2
1727,國立臺南大學            ,綠色能源科技學系,0,1,1.5,0,0,0,0,1.5,1.5,0,12,314.65
1730,國立臺南大學            ,生物科技學系,1.5,1,1,0,0,0,0,0,1.5,2,22,423.45
1731,國立臺南大學            ,生態暨環境資源學系,1,1.5,1,0,0,0,0,0,1.5,2,15,379.8
1732,國立臺南大學            ,行政管理學系,1.5,1.5,0,1,1,0,1,0,0,0,21,425.05
1733,國立臺南大學            ,經營與管理學系,1.5,2,0,2,1,1,0,0,0,0,16,512.7
1734,國立東華大學            ,應用數學系數學科學組,1,1,1.5,0,0,0,0,0,0,0,15,190.6
1735,國立東華大學            ,應用數學系統計組(自然組),1,1,1.5,0,0,0,0,0,0,0,7,198
1736,國立東華大學            ,應用數學系統計組(社會組),1,1,0,1.5,0,0,0,0,0,0,8,246.7
1737,國立東華大學            ,資訊工程學系資工組,1,1.25,1.5,0,0,0,0,0,0,0,13,237.76
1740,國立東華大學            ,資訊工程學系國際組,1,1.5,1.25,0,0,0,0,0,0,0,7,243.18
1741,國立東華大學            ,生命科學系,1,1.75,1,0,0,0,0,0,1.5,1.75,22,364.7
1742,國立東華大學            ,物理學系物理組,1,1,1,0,0,0,0,1,1,0,10,280.45
1743,國立東華大學            ,物理學系奈米與光電科學組,1,1,1,0,0,0,0,1,1,0,10,272.15
1744,國立東華大學            ,化學系,1,1,1,0,0,0,0,1,2,0,19,327.6
1745,國立東華大學            ,電機工程學系,1,1.25,1.5,0,0,0,0,1.25,0,0,23,288.88
1746,國立東華大學            ,材料科學與工程學系,1,1,1,0,0,0,0,1,1,0,20,286.2
1747,國立東華大學            ,光電工程學系,1,1,1,0,0,0,0,1.5,1,0,18,299.73
1750,國立東華大學            ,自然資源與環境學系,2,1,0,2,0,0,0,0,0,0,18,339
1751,國立東華大學            ,企業管理學系,1,1.5,0,1.5,0,0,0,0,0,0,21,263.25
1752,國立東華大學            ,國際企業學系,1,2,0,1.75,0,0,0,0,0,0,20,317.75
1753,國立東華大學            ,會計學系,1,2,0,1.5,0,0,0,0,0,0,23,311.1
1754,國立東華大學            ,財務金融學系,1,1.5,0,2,0,0,0,0,0,0,13,327
1755,國立東華大學            ,資訊管理學系,1,1.5,0,2,0,0,0,0,0,0,14,308.9
1756,國立東華大學            ,觀光暨休閒遊憩學系,1.5,2,0,0,0,1.5,0,0,0,0,17,317.8
1757,國立東華大學            ,管理學院管科與財金學位學程,1,2,0,1.5,0,0,0,0,0,0,7,306.2
1760,國立東華大學            ,華文文學系,2,1,0,0,2,0,0,0,0,0,21,350.75
1761,國立東華大學            ,中國語文學系,2,1.25,0,0,1.25,1,0,0,0,0,24,370.68
1762,國立東華大學            ,英美語文學系,1.25,2,0,0,1,0,1,0,0,0,25,356.2
1763,國立東華大學            ,經濟學系,1,1,0,1,0,0,0,0,0,0,29,203.9
1764,國立東華大學            ,社會學系,1.5,2,0,0,0,0,2,0,0,0,14,392.2
1765,國立東華大學            ,歷史學系,1.5,1.5,0,0,2,1,0,0,0,0,18,411.58
1766,國立東華大學            ,臺灣文化學系,1,2,0,0,2,2,0,0,0,0,24,432.6
1767,國立東華大學            ,諮商與臨床心理學系,1,1.5,1.5,0,0,0,0,0,0,0,18,236.43
1770,國立東華大學            ,法律學系,1.25,1,0,0,0,0,1.5,0,0,0,18,292.05
1771,國立東華大學            ,公共行政學系,1.5,2,0,0,0,0,2,0,0,0,10,401.7
1773,國立東華大學            ,教育與潛能開發學系(自費),2,1,0,1.5,0,0,2,0,0,0,18,424.4
1774,國立東華大學            ,教育潛能開發系(公費)限原民,2,1,0,2,0,0,1,0,0,0,0,0
1775,國立東華大學            ,幼兒教育學系(自費),2,2,0,1,1,0,2,0,0,0,19,499.2
1776,國立東華大學            ,幼兒教育系(公費)花蓮限原民,2,2,0,1,1,0,2,0,0,0,1,670.18
1777,國立東華大學            ,特殊教育學系,1.25,1.25,0,1,1,1,0,0,0,0,21,323.9
2000,國立東華大學            ,教育行政與管理學系,2,2,0,1.5,1,0,1,0,0,0,15,488.4
2001,國立東華大學            ,族群關係與文化學系,2,0,0,0,2,0,1.5,0,0,0,5,410.2
2002,國立東華大學            ,民族語言與傳播學系,2,1,0,0,0,0,1,0,0,0,4,282.95
2003,國立東華大學            ,民族事務與發展學系,1,0,0,0,2,0,2,0,0,0,6,374.6
2004,國立東華大學            ,民族社會工作學士學位學程,1,0,0,0,2,0,2,0,0,0,6,376.8
2005,國立東華大學            ,原住民族樂舞與藝術學位學程,2,2,0,0,1,0,0,0,0,0,5,278.4
2006,國立東華大學            ,藝術創意產業學系,2,2,0,0,1,1,0,0,0,0,21,379.5
2011,國立東華大學            ,大一不分系學士班,1.5,2,0,1.75,0,0,0,0,0,0,8,360.75
2012,臺北市立大學            ,教育學系,2,2,0,2,1,1,0,0,0,0,22,566.6
2013,臺北市立大學            ,特殊教育學系,2,1.5,0,1.5,0,0,0,0,0,0,32,356.8
2014,臺北市立大學            ,幼兒教育學系,2,2,0,1.5,1,1,0,0,0,0,29,512.1
2015,臺北市立大學            ,心理與諮商學系,1.5,2,0,1.5,1,1,0,0,0,0,22,506.8
2016,臺北市立大學            ,學習與媒材設計學系,2,2,0,1.5,1,1,0,0,0,0,20,525.8
2017,臺北市立大學            ,中國語文學系,2,1,0,1,1,1,0,0,0,0,27,423.8
2020,臺北市立大學            ,英語教學系,1.25,2,0,1,1,1,0,0,0,0,16,443.8
2021,臺北市立大學            ,社會暨公共事務學系,1.5,1.5,0,1,1,0,2,0,0,0,16,532.48
2022,臺北市立大學            ,歷史與地理學系,1.5,1,0,1,1.5,1.5,0,0,0,0,10,480.5
2025,臺北市立大學            ,數學系,1.25,1,2,0,0,0,0,1,0,0,9,330.3
2026,臺北市立大學            ,資訊科學系,1.25,2,2,0,0,0,0,1,0,0,14,404.8
2027,臺北市立大學            ,應用物理暨化學系電子物理組,1.25,1,1,0,0,0,0,1.5,1.5,0,8,411.25
2030,臺北市立大學            ,應用物理暨化學系應用化學組,1.25,1,1,0,0,0,0,1.5,1.5,0,8,403.5
2031,臺北市立大學            ,地球環境暨生物資源學系,1.5,1.5,1,0,0,0,0,1,1.5,0,11,406.7
2033,臺北市立大學            ,休閒運動管理學系,1,1,0,0,0,0,0,0,0,1,6,195.75
2034,臺北市立大學            ,運動健康科學系,1.5,2,1,0,0,0,0,0,0,1,6,358.5
2035,臺北市立大學            ,城市發展學系,1,2,0,0,0,2,0,0,0,0,4,387.4
2036,臺北市立大學            ,都會產業經營與行銷學系,1,2,0,2,0,0,0,0,0,0,7,392
2037,臺北市立大學            ,衛生福利學系,1.5,2,1,0,0,0,0,0,0,2,8,425.6
2040,國立屏東大學            ,教育學系,2,2,0,1.5,0,0,0,0,0,0,40,336
2041,國立屏東大學            ,幼兒教育學系,2,2,0,1,1,1,0,0,0,0,36,413.9
2042,國立屏東大學            ,特殊教育學系,1.5,1.25,0,1.25,0,0,0,0,0,0,24,242.81
2043,國立屏東大學            ,教育心理與輔導學系,1.5,1.5,0,1.25,0,0,1,0,0,0,20,351.55
2044,國立屏東大學            ,中國語文學系,2,1.25,0,0,1,0,0,0,0,0,16,287.84
2045,國立屏東大學            ,英語學系,1,2,0,0,1,0,0,0,0,0,18,269.2
2046,國立屏東大學            ,文化創意產業學系,2,1,0,0,1,0,0,0,0,0,12,273.05
2047,國立屏東大學            ,社會發展學系,1,1,0,0,1,1,1,0,0,0,11,338.1
2050,國立屏東大學            ,應用英語學系,2,2,0,0,0,0,1,0,0,0,1,389.7
2051,國立屏東大學            ,應用日語學系,2,2,0,0,0,0,1,0,0,0,3,374
2052,國立屏東大學            ,視覺藝術學系數位媒體設計組,2,1.5,0,1.5,0,0,0,0,0,0,5,328.03
2053,國立屏東大學            ,商業自動化與管理學系,1,2,0,2,0,0,0,0,0,0,1,370.2
2054,國立屏東大學            ,行銷與流通管理學系,1,2,0,2,0,0,0,0,0,0,1,379.6
2055,國立屏東大學            ,休閒事業經營學系,1.5,1.5,0,1,0,0,0,0,0,0,1,286.93
2056,國立屏東大學            ,不動產經營學系,1.5,1.25,0,1.5,0,0,0,0,0,0,2,321.39
2057,國立屏東大學            ,企業管理學系,1,1.5,0,1,0,0,0,0,0,0,3,254.55
2060,國立屏東大學            ,國際貿易學系,1,2,0,2,0,0,0,0,0,0,1,381.1
2061,國立屏東大學            ,財務金融學系,1,2,0,2,0,0,1,0,0,0,2,458.8
2062,國立屏東大學            ,會計學系,2,2,0,1.5,0,0,0,0,0,0,1,445.9
2063,國立屏東大學            ,應用化學系,0,1.5,1.5,0,0,0,0,0,2,0,19,259.6
2064,國立屏東大學            ,應用數學系,1,1,2,0,0,0,0,0,0,0,13,223.6
2065,國立屏東大學            ,應用物理系物理組,1,1,2,0,0,0,0,2,1.5,0,8,401.85
2066,國立屏東大學            ,應用物理系光電暨材料組,1,1,2,0,0,0,0,2,1.5,0,13,393.95
2067,國立屏東大學            ,科普傳播學系,1.5,1,1,0,0,0,0,0,0,1.25,11,256.33
2070,國立屏東大學            ,電腦與智慧型機器人學位學程,0,1,2,0,0,0,0,2,0,0,2,283.75
2071,國立屏東大學            ,電腦與通訊學系,1,2,2,0,0,0,0,0,0,0,2,296.2
2072,國立屏東大學            ,資訊工程學系,1,2,2,0,0,0,0,0,0,0,2,322.4
2073,國立屏東大學            ,資訊科學系,1.5,2,2,0,0,0,0,0,0,0,13,317.8
2074,國立屏東大學            ,資訊管理學系,1,2,0,2,0,0,0,0,0,0,2,372.6
2100,國立臺東大學            ,教育學系,1.5,1.5,0,1,0,0,0,0,0,0,8,239.38
2101,國立臺東大學            ,文化資源與休閒產業學系,1.5,1,0,0,2,0,0,0,0,0,3,292.1
2102,國立臺東大學            ,幼兒教育學系,2,2,0,1.75,0,0,0,0,0,0,15,328.4
2103,國立臺東大學            ,特殊教育學系,2,1.75,0,1,0,0,0,0,0,0,9,280.78
2104,國立臺東大學            ,體育學系,2,1.5,0,1,0,0,0,0,0,0,9,244.6
2105,國立臺東大學            ,數位媒體與文教產業學系,2,1.5,0,1,0,0,0,0,0,0,3,284.05
2106,國立臺東大學            ,英美語文學系,1.5,2,0,0,1,1,0,0,0,0,10,345.7
2107,國立臺東大學            ,華語文學系,2,1.5,0,0,1,0,0,0,0,0,17,278.5
2110,國立臺東大學            ,身心整合與運動休閒產業學系,1,1,0,1,0,0,0,0,0,0,3,178
2111,國立臺東大學            ,公共與文化事務學系,1.5,0,0,0,1,1,2,0,0,0,6,412.8
2114,國立臺東大學            ,應用數學系,2,1.5,2,0,0,0,0,0,0,0,6,310.93
2115,國立臺東大學            ,應用科學系化學及奈米科學組,1,1,1.5,0,0,0,0,1.5,2,0,7,364.2
2116,國立臺東大學            ,應用科學系應用物理組,1,1,1.5,0,0,0,0,2,1.5,0,4,361.65
2117,國立臺東大學            ,資訊管理學系,1.5,2,0,2,0,0,0,0,0,0,14,342.6
2120,國立臺東大學            ,資訊工程學系,1.5,2,2,0,0,0,0,0,0,0,9,309.8
2121,國立臺東大學            ,生命科學系,1.5,1,0,0,0,0,0,0,1,2,7,334.5
2122,國立臺東大學            ,綠色與資訊科技學士學位學程,1,1,0,2,0,0,0,0,0,0,5,262.25
2123,國立體育大學            ,體育推廣學系A,2,2,0,1.5,0,0,1,0,0,0,15,376.3
2126,國立體育大學            ,運動保健學系B,2,2,1,0,0,0,0,0,0,1.75,8,405.13
2127,國立體育大學            ,休閒產業經營學系,2,2,0,1.25,0,0,0,0,0,0,21,312.7
2130,國立體育大學            ,適應體育學系A,2,2,0,0,0,0,0,0,0,1.75,5,338.85
2131,國立體育大學            ,適應體育學系B,2,2,0,1.75,0,0,0,0,0,0,5,344.8
2132,元智大學                ,管理學院學士班(企業管理),1,1,0,1,0,0,0,0,0,0,41,182.5
2133,元智大學                ,管理學院學士班(財務金融),1,1,0,1,0,0,0,0,0,0,35,192.9
2134,元智大學                ,管理學院學士班(國際企業),1,1,0,1,0,0,0,0,0,0,32,187.1
2135,元智大學                ,管理學院學士班(主修：會計),1,1,0,1,0,0,0,0,0,0,13,197.65
2136,元智大學                ,管理學院學士班(英語專班),1,1,0,1,0,0,0,0,0,0,5,208.95
2137,元智大學                ,工業工程與管理學系(B組),1.75,2,0,2,0,0,0,0,0,0,13,368.2
2140,元智大學                ,資訊傳播學系設計組,1,1,0,1,0,0,0,0,0,0,16,182.15
2141,元智大學                ,資訊傳播學系科技組,1,1,0,1,0,0,0,0,0,0,12,190.3
2142,元智大學                ,資訊管理學系(社會組),1.75,2,0,2,0,0,0,0,0,0,14,395.6
2143,元智大學                ,資訊工程學系(資訊應用組),1,1,0,1,0,0,0,0,0,0,10,229.5
2144,元智大學                ,資訊學院英語學士班,1,1,0,1,0,0,0,0,0,0,7,201.5
2145,元智大學                ,應用外語學系,1,1.5,0,0,1,0,0,0,0,0,17,224.5
2146,元智大學                ,中國語文學系,1.5,0,0,0,1,1,0,0,0,0,16,240.7
2147,元智大學                ,社會暨政策科學學系,1,1,0,0,0,0,1,0,0,0,10,194.9
2150,元智大學                ,藝術與設計學系,1,1,0,1,1,1,0,0,0,0,17,281.55
2151,元智大學                ,人文社會學院英語學士班,1,1.5,0,0,0,1,0,0,0,0,11,214.15
2152,元智大學                ,機械工程學系,1,1,1.5,0,0,0,0,1.5,1,0,35,322.6
2153,元智大學                ,化學工程與材料科學學系,0,0,1.75,0,0,0,0,2,2,0,31,304.1
2154,元智大學                ,工業工程與管理學系(A組),1.75,2,2,0,0,0,0,0,0,0,14,315
2155,元智大學                ,工程學院英語學士班,0,1.5,1,0,0,0,0,1,1,0,7,225.2
2156,元智大學                ,資訊管理學系(自然組),1.75,2,2,0,0,0,0,0,0,0,8,360
2157,元智大學                ,資訊工程學系(資訊工程組),1,1,1,0,0,0,0,1,0,0,28,250.1
2160,元智大學                ,電機工程學系(甲組),0,1,1,0,0,0,0,1,0,0,30,174.45
2161,元智大學                ,電機工程學系(乙組),1,1,1,0,0,0,0,1,0,0,19,242.3
2162,元智大學                ,電機工程學系(丙組),0,1,1.5,0,0,0,0,1.5,1,0,13,284.4
2163,元智大學                ,電機通訊學院英語學士班,0,1.25,1,0,0,0,0,1,0,0,13,171.91
2164,國立中正大學            ,中國文學系,2,1.25,0,1,1,1,0,0,0,0,24,466.5
2165,國立中正大學            ,外國語文學系,1,2,0,1,1,1,0,0,0,0,21,451.7
2166,國立中正大學            ,歷史學系,1.5,1.5,0,0,2,1,0,0,0,0,25,458.8
2167,國立中正大學            ,哲學系,1.5,2,0,2,1,0,1,0,0,0,28,550.9
2170,國立中正大學            ,社會福利學系,1.5,1.5,0,1,1,0,0,0,0,0,24,370.15
2171,國立中正大學            ,勞工關係學系,1.5,2,0,1,1,0,1.5,0,0,0,25,525.1
2172,國立中正大學            ,政治學系,1,2,0,1,1,0,1.5,0,0,0,3,503
2173,國立中正大學            ,傳播學系,1.5,1.5,0,1,1,1,0,0,0,0,19,448.38
2174,國立中正大學            ,經濟學系,1,2,0,2,0,0,0,0,0,0,44,402.4
2175,國立中正大學            ,財務金融學系,1,2,0,2,0,0,0,0,0,0,37,406.8
2176,國立中正大學            ,企業管理學系,1.5,2,0,2,0,0,0,0,0,0,50,439.6
2177,國立中正大學            ,會計與資訊科技學系,1.5,2,0,2,0,0,0,0,0,0,23,446.4
2200,國立中正大學            ,法律學系法學組,1.5,1.5,0,1,1,0,1,0,0,0,29,468.35
2201,國立中正大學            ,法律學系法制組,1.5,1.5,0,1,1,0,1,0,0,0,28,466.43
2202,國立中正大學            ,財經法律學系,1.5,1.5,0,1,1,0,1,0,0,0,4,481.65
2203,國立中正大學            ,成人及繼續教育學系,1,1.25,0,1,0,0,0,0,0,0,14,253.48
2204,國立中正大學            ,犯罪防治學系,1.25,1.5,0,1,0,0,1.5,0,0,0,18,413.03
2205,國立中正大學            ,數學系,0,1.25,2,0,0,0,0,1,0,0,30,265.9
2206,國立中正大學            ,物理學系,1,1,1.5,0,0,0,0,1.5,1,0,15,397.55
2207,國立中正大學            ,化學暨生物化學系,1,1.25,1.25,0,0,0,0,1,2,0,24,440.39
2210,國立中正大學            ,地球與環境科學系,1,1,1.5,0,0,0,0,1.5,1.5,0,23,413.8
2211,國立中正大學            ,資訊工程學系,1,1.5,1.25,0,0,0,0,1,1,0,17,409.88
2212,國立中正大學            ,電機工程學系甲組,1,1,1,0,0,0,0,1,1,0,3,375.85
2213,國立中正大學            ,電機工程學系乙組,0,1,2,0,0,0,0,2,1,0,15,417.95
2214,國立中正大學            ,機械工程學系,1,1.5,2,0,0,0,0,2,1,0,49,488.28
2215,國立中正大學            ,化學工程學系,1,1.25,1.25,0,0,0,0,1,1.25,0,28,389.35
2216,國立中正大學            ,通訊工程學系,1,1,1,0,0,0,0,1.5,1,0,9,385.8
2217,國立中正大學            ,資訊管理學系,1,2,2,0,0,0,0,1,1,0,21,469.3
