"校系
代碼",校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,術科,"錄取名額
(含外加)","普通生
錄取分數"
2167,國立中正大學,心理學系,1,1.5,1.5,0,0,0,0,0,0,1.25,0,30,354.35
2170,國立中正大學,生命科學系,0,1.25,1,0,0,0,0,1,1.5,1.5,0,24,411.45
2171,國立中正大學,運動競技學系,1,1.5,1,0,0,0,0,0,0,1,2,1,347.44
2172,大葉大學,機械與自動化工程學系(車輛科技組),2,2,1,0,0,0,0,2,1,0,0,3,271.00
2173,大葉大學,機械與自動化工程學系(機電系統組),2,2,1,0,0,0,0,2,1,0,0,6,261.80
2174,大葉大學,機械與自動化工程學系(產業菁英組),2,2,1,0,0,0,0,2,1,0,0,8,249.30
2175,大葉大學,電機工程學系,2,2,2,0,0,0,0,1,1,0,0,27,242.80
2176,大葉大學,電機工程學系(產業專班組),2,2,2,0,0,0,0,1,1,0,0,10,238.00
2177,大葉大學,工業工程與管理學系,2,2,0,2,1,1,0,0,0,0,0,8,325.60
2200,大葉大學,工業工程與管理學系(產業專班組),2,2,2,0,0,0,0,1,1,0,0,5,239.90
2201,大葉大學,綠色產品設計學士學位學程,2,2,0,2,1,1,0,0,0,0,0,5,339.70
2202,大葉大學,綠色產品設計學士學位學程(產業專班組),2,2,2,0,0,0,0,1,1,0,0,4,264.20
2203,大葉大學,環境工程學系(產業專班-自然組),2,2,1,0,0,0,0,1,2,0,0,3,262.60
2204,大葉大學,環境工程學系(產業專班-社會組),2,2,0,1,1,2,0,0,0,0,0,2,355.90
2205,大葉大學,環境工程學系(社會組),2,2,0,1,1,2,0,0,0,0,0,8,337.20
2206,大葉大學,"造紙科技暨包裝設計學士學位學程(產
業專班-自然組)",2,2,1,0,0,0,0,1,2,0,0,2,249.60
2207,大葉大學,"造紙科技暨包裝設計學士學位學程(社
會組)",2,2,0,1,1,2,0,0,0,0,0,16,303.40
2210,大葉大學,資訊工程學系,2,2,2,0,0,0,0,1,1,0,0,21,241.60
2211,大葉大學,多媒體數位內容學位學程,2,1,0,1,2,2,0,0,0,0,0,13,371.10
2212,大葉大學,材料科學與工程學系,2,1,1,0,0,0,0,2,2,0,0,13,263.10
2213,大葉大學,材料科學與工程學系(產業專班組),2,1,1,0,0,0,0,2,2,0,0,7,260.10
2214,大葉大學,醫療器材設計與材料學士學位學程,2,1,1,0,0,0,0,0,2,2,0,13,271.80
2215,大葉大學,企業管理學系(經營管理組),2,1,0,1,2,2,0,0,0,0,0,9,375.10
2216,大葉大學,企業管理學系(行銷流通組),2,1,0,1,2,2,0,0,0,0,0,9,368.10
2217,大葉大學,企業管理學系(產業專班組),2,1,0,1,2,2,0,0,0,0,0,6,364.60
2220,大葉大學,資訊管理學系,2,1,0,1,2,2,0,0,0,0,0,12,353.10
2221,大葉大學,人力資源暨公共關係學系,2,1,0,1,2,2,0,0,0,0,0,15,345.70
2222,大葉大學,會計資訊學系(投資理財組),2,1,0,1,2,2,0,0,0,0,0,5,353.80
2223,大葉大學,會計資訊學系(會計管理組),2,1,0,1,2,2,0,0,0,0,0,7,360.50
2224,大葉大學,會計資訊學系(產業專班組),2,1,0,1,2,2,0,0,0,0,0,2,348.40
2225,大葉大學,國際企業管理學系(行銷創意組),2,1,0,1,2,2,0,0,0,0,0,12,357.70
2226,大葉大學,國際企業管理學系(貿易經營組),2,1,0,1,2,2,0,0,0,0,0,13,352.40
2227,大葉大學,國際企業管理學系(產業專班組),2,1,0,1,2,2,0,0,0,0,0,5,349.60
2230,大葉大學,財務金融學系,2,1,0,1,2,2,0,0,0,0,0,10,379.20
2231,大葉大學,財務金融學系(產業專班組),2,1,0,1,2,2,0,0,0,0,0,8,350.10
2232,大葉大學,工業設計學系,2,1,0,0,2,1,0,0,0,0,2,17,382.60
2233,大葉大學,空間設計學系(建築組),2,1,0,1,2,2,0,0,0,0,0,12,380.20
2234,大葉大學,空間設計學系(室內暨景觀設計組),2,1,0,1,2,2,0,0,0,0,0,14,397.10
2235,大葉大學,造形藝術學系(工藝文創組),2,2,0,0,1,1,0,0,0,0,2,14,371.50
2236,大葉大學,造形藝術學系(藝術產業組),2,2,0,0,1,1,0,0,0,0,2,17,366.60
2237,大葉大學,視覺傳達設計學系(產業專班組),2,2,0,0,2,1,1,0,0,0,0,25,383.80
2240,大葉大學,傳播藝術學士學位學程(產業專班組),2,2,0,0,2,1,1,0,0,0,0,16,370.40
2241,大葉大學,英語學系,2,2,0,0,1,1,2,0,0,0,0,17,394.40
2242,大葉大學,文創產業國際人才學士學位學程,2,2,0,0,1,1,2,0,0,0,0,12,378.50
2243,大葉大學,應用日語學系,2,1.25,0,0,1,1.75,1,0,0,0,0,32,344.23
2244,大葉大學,歐洲語文學系(德文組),2,1,0,0,1,2,2,0,0,0,0,11,402.80
2245,大葉大學,歐洲語文學系(法文組),2,1,0,0,1,2,2,0,0,0,0,7,404.70
2246,大葉大學,歐洲文化與旅遊學士學位學程,2,1,0,0,1,2,2,0,0,0,0,12,376.20
2247,大葉大學,生物產業科技學系(應用生物科技組),2,1,1,0,0,0,0,0,2,2,0,12,298.60
2250,大葉大學,生物產業科技學系(食品科技組),2,1,1,0,0,0,0,0,2,2,0,9,305.20
2251,大葉大學,生物產業科技學系(美妝品科技組),2,1,1,0,0,0,0,0,2,2,0,10,289.00
2252,大葉大學,分子生物科技學系(生物醫學組),2,1,0,0,0,0,0,0,2,2,0,6,301.10
2253,大葉大學,分子生物科技學系(基因科技組),2,1,0,0,0,0,0,0,2,2,0,7,278.10
2254,大葉大學,生物資源學系(生態旅遊與保育組),2,1,1,0,0,0,0,0,2,2,0,7,274.80
2255,大葉大學,生物資源學系(生態資源利用組),2,1,1,0,0,0,0,0,2,2,0,5,279.30
2256,大葉大學,藥用植物與保健學系(中藥保健組),2,1,1,0,0,0,0,0,2,2,0,13,296.40
2257,大葉大學,藥用植物與保健學系(藥粧經絡組),2,1,1,0,0,0,0,0,2,2,0,14,296.20
2260,大葉大學,休閒事業管理學系(休閒經營組),2,1,0,1,2,2,0,0,0,0,0,15,344.20
2261,大葉大學,休閒事業管理學系(產業專班組),2,1,0,1,2,2,0,0,0,0,0,13,340.80
2262,大葉大學,"節慶暨婚禮企劃管理學士學位學程(產
業專班)",2,1,0,1,2,2,0,0,0,0,0,11,342.80
2263,大葉大學,運動健康管理學系(運動教練組),2,1,0,0,2,2,1,0,0,0,0,13,362.00
2264,大葉大學,運動健康管理學系(健康產業經營組),2,1,0,0,2,2,1,0,0,0,0,9,370.50
2265,大葉大學,觀光旅遊學系,2,1,0,1,2,2,0,0,0,0,0,21,362.00
2266,大葉大學,觀光旅遊學系(產業專班組),2,1,0,1,2,2,0,0,0,0,0,2,382.80
2267,大葉大學,餐旅管理學系,2,1,0,1,2,2,0,0,0,0,0,7,382.00
2270,大葉大學,餐旅管理學系(產業專班組),2,1,0,1,2,2,0,0,0,0,0,6,385.10
2271,大葉大學,護理學系,2,2,1,0,0,0,0,0,0,2,0,13,326.80
2272,中華大學,電機工程學系,2,1,1,0,0,0,0,2,2,0,0,49,243.80
2273,中華大學,機械工程學系,2,1,1,0,0,0,0,2,2,0,0,36,232.70
2274,中華大學,通訊工程學系,2,1,2,0,0,0,0,2,1,0,0,34,211.50
2275,中華大學,電子工程學系,2,1,2,0,0,0,0,1,2,0,0,32,230.40
2276,中華大學,光機電與材料學士學位學程,2,1,1,0,0,0,0,2,2,0,0,28,222.60
2277,中華大學,工業管理學系,2,1,0,1,2,2,0,0,0,0,0,32,287.20
2300,中華大學,企業管理學系企管組,2,1,0,1,2,2,0,0,0,0,0,26,329.50
2301,中華大學,企業管理學系行銷組,2,1,0,1,2,2,0,0,0,0,0,25,316.90
2302,中華大學,財務管理學系,2,1,0,1,2,2,0,0,0,0,0,57,308.00
2303,中華大學,國際企業學系,2,1,0,1,2,2,0,0,0,0,0,36,320.30
2304,中華大學,運輸科技與物流管理學系,2,1,0,1,2,2,0,0,0,0,0,32,312.20
2305,中華大學,科技管理學系,2,1,0,1,2,2,0,0,0,0,0,28,283.70
2306,中華大學,建築與都市計畫學系(建築設計組),2,1,0,1,2,2,0,0,0,0,0,21,364.40
2307,中華大學,建築與都市計畫學系(環境規劃與管理組),2,1,0,1,2,2,0,0,0,0,0,23,322.30
2310,中華大學,建築與都市計畫學系(建築科技組),2,2,2,0,0,0,0,1,1,0,0,19,252.90
2311,中華大學,景觀建築學系,2,1,0,1,2,2,0,0,0,0,0,33,342.30
2312,中華大學,營建管理學系,2,1,0,1,2,2,0,0,0,0,0,21,306.60
2313,中華大學,土木工程學系,2,2,2,0,0,0,0,1,1,0,0,22,240.10
2314,中華大學,工業產品設計學系(工業設計組),2,2,0,1,2,1,0,0,0,0,0,21,291.00
2315,中華大學,工業產品設計學系(創意生活設計組),2,1,0,1,2,2,0,0,0,0,0,36,328.20
2316,中華大學,外國語文學系,2,2,0,0,2,1,0,0,0,0,0,59,301.80
2317,中華大學,應用日語學系,2,1,0,1,2,2,0,0,0,0,0,49,341.10
2320,中華大學,行政管理學系,2,2,0,1,1,0,2,0,0,0,0,39,336.60
2321,中華大學,資訊工程學系(資訊工程組),2,2,1.75,0,0,0,0,0,0,0,0,30,179.95
2322,中華大學,資訊工程學系(軟體工程及設計組),2,2,1.75,0,0,0,0,0,0,0,0,22,176.10
2323,中華大學,生物資訊學系,2,0,0,0,0,0,0,0,1,2,0,26,210.00
2324,中華大學,資訊管理學系(資訊系統設計組),2,1.75,0,2,0,0,0,0,0,0,0,21,222.83
2325,中華大學,資訊管理學系(資訊管理組),2,1,0,1,2,2,0,0,0,0,0,35,325.50
2326,中華大學,餐旅管理學系,2,1,0,1,2,2,0,0,0,0,0,43,357.20
2327,中華大學,休閒遊憩規劃與管理學系,2,1,0,1,2,2,0,0,0,0,0,60,314.10
2330,中華大學,觀光與會展學系,2,1,0,1,2,2,0,0,0,0,0,22,342.30
2331,華梵大學,工業工程與經營資訊學系(自然組),2,2,2,0,0,0,0,1,1,0,0,21,210.00
2332,華梵大學,工業工程與經營資訊學系(社會組),2,1,0,1,2,2,0,0,0,0,0,40,293.00
2333,華梵大學,機電工程學系,2,2,2,0,0,0,0,1,1,0,0,47,186.20
2334,華梵大學,電子工程學系,2,1,1,0,0,0,0,2,2,0,0,42,197.90
2335,華梵大學,建築學系,2,2,0,2,1,0,1,0,0,0,0,27,307.00
2336,華梵大學,工業設計學系產品設計組,2,1,0,1,2,2,0,0,0,0,0,50,327.50
2337,華梵大學,工業設計學系交通工具設計組,2,2,0,1,2,1,0,0,0,0,0,17,280.80
2340,華梵大學,中國文學系,2,0,0,0,1,0,2,0,0,0,0,42,267.60
2341,華梵大學,外國語文學系,1.75,2,0,0,1.75,1,0,0,0,0,0,67,272.90
2342,華梵大學,哲學系,2,1,0,1,2,2,0,0,0,0,0,46,288.60
2343,華梵大學,資訊管理學系,2,1,0,1,2,2,0,0,0,0,0,79,311.70
2344,華梵大學,環境與防災設計學系環境設計組,2,1,0,1,2,2,0,0,0,0,0,36,273.90
2345,華梵大學,環境與防災設計學系環境防災組,2,1.75,0,2,0,0,0,0,0,0,0,30,180.10
2346,華梵大學,美術與文創學系文創設計組,2,1,0,0,2,1,0,0,0,0,0,19,298.00
2347,華梵大學,美術與文創學系美術創作組,2,1,0,0,2,0,0,0,0,0,2,19,318.66
2350,義守大學,電機工程學系,2,1,2,0,0,0,0,2,1,0,0,47,275.20
2351,義守大學,電子工程學系光電組,2,1,1,0,0,0,0,2,2,0,0,9,297.80
2352,義守大學,電子工程學系微電子與系統組,2,1,2,0,0,0,0,2,1,0,0,9,269.70
2353,義守大學,資訊工程學系,2,2,2,0,0,0,0,1,1,0,0,28,287.20
2354,義守大學,通訊工程學系,2,1,2,0,0,0,0,2,1,0,0,10,273.40
2355,義守大學,機械與自動化工程學系機電組,2,2,1,0,0,0,0,1,2,0,0,8,289.90
2356,義守大學,機械與自動化工程學系創新設計組,2,2,1,0,0,0,0,2,1,0,0,8,278.00
2357,義守大學,化學工程學系化學工程組,2,2,1,0,0,0,0,1,2,0,0,8,308.90
2360,義守大學,化學工程學系生物技術組,2,1,1,0,0,0,0,0,2,2,0,10,331.40
2361,義守大學,土木與生態工程學系創新營建組,2,2,1,0,0,0,0,1,2,0,0,8,301.80
2362,義守大學,土木與生態工程學系環境永續組,2,1,1,0,0,0,0,0,2,2,0,7,319.40
2363,義守大學,材料科學與工程學系,2,2,1,0,0,0,0,1,2,0,0,23,288.00
2364,義守大學,應用數學系資訊科學組,2,2,2,0,0,0,0,1,1,0,0,1,330.50
2365,義守大學,應用數學系財務分析組,2,1.5,0,2,0,0,0,0,0,0,0,10,256.00
2366,義守大學,工業管理學系,2,1,0,2,1,2,0,0,0,0,0,29,370.00
2367,義守大學,醫務管理學系,2,2,0,2,1,1,0,0,0,0,0,47,373.30
2370,義守大學,資訊管理學系,2,1,0,1,2,2,0,0,0,0,0,48,387.70
2371,義守大學,企業管理學系,2,1,0,1,2,2,0,0,0,0,0,53,394.80
2372,義守大學,財務金融學系財務管理組,2,1,0,1,2,2,0,0,0,0,0,23,407.70
2373,義守大學,財務金融學系金融管理組,2,1,0,1,2,2,0,0,0,0,0,23,408.20
2374,義守大學,會計學系,2,1,0,1,2,2,0,0,0,0,0,28,422.30
2375,義守大學,國際商務學系,2,1,0,1,2,2,0,0,0,0,0,41,395.00
2376,義守大學,公共政策與管理學系,2,1,0,1,2,2,0,0,0,0,0,30,409.10
2377,義守大學,健康管理學系,2,2,0,1,2,1,0,0,0,0,0,24,369.80
2400,義守大學,餐旅管理學系,2,1,0,1,2,2,0,0,0,0,0,26,447.10
2401,義守大學,休閒事業管理學系,2,1,0,1,2,2,0,0,0,0,0,20,404.70
2402,義守大學,觀光學系,2,1,0,1,2,2,0,0,0,0,0,33,413.90
2403,義守大學,廚藝學系,2,1,0,1,2,2,0,0,0,0,0,21,433.80
2404,義守大學,國際企業經營學系(國際學院),2,2,0,1,2,1,0,0,0,0,0,11,397.40
2405,義守大學,國際財務金融學系(國際學院),2,2,0,1,1,2,0,0,0,0,0,19,375.60
2406,義守大學,國際觀光餐旅學系(國際學院),2,2,0,1,1,2,0,0,0,0,0,8,417.20
2407,義守大學,娛樂事業管理學系(國際學院),2,2,0,1,2,1,0,0,0,0,0,7,403.20
2410,義守大學,應用英語學系,2,2,0,1,2,1,0,0,0,0,0,56,374.20
2411,義守大學,應用日語學系,2,2,0,1,2,1,0,0,0,0,0,28,394.20
2412,義守大學,大眾傳播學系,2,1,0,1,2,2,0,0,0,0,0,34,405.00
2413,義守大學,創意商品設計學系,2,1,0,1,2,2,0,0,0,0,0,37,399.50
2414,義守大學,電影與電視學系,2,2,0,1,2,1,0,0,0,0,0,26,385.40
2415,義守大學,數位多媒體設計學系,2,2,0,1,2,1,0,0,0,0,0,34,375.40
2416,義守大學,營養學系,1,2,0,0,0,0,0,0,2,2,0,27,337.90
2417,義守大學,生物醫學工程學系,2,1,1,0,0,0,0,1,2,2,0,31,368.40
2420,義守大學,生物科技學系,2,1,0,0,0,0,0,0,2,2,0,24,324.90
2421,義守大學,護理學系,2,2,1,0,0,0,0,0,1,2,0,58,395.00
2422,義守大學,醫學影像暨放射科學系,2,1,1,0,0,0,0,2,1,2,0,25,457.20
2423,義守大學,物理治療學系,1.5,2,1,0,0,0,0,1,1,2,0,32,452.45
2424,義守大學,職能治療學系,1.5,2,1,0,0,0,0,1,1,2,0,27,445.35
2425,銘傳大學,企業管理學系,2,2,0,1.75,1,1,0,0,0,0,0,70,420.30
2426,銘傳大學,會計學系,2,2,0,1.75,1,1,0,0,0,0,0,95,417.30
2427,銘傳大學,財務金融學系(財務金融組),2,1.75,0,2,1,1,0,0,0,0,0,110,426.75
2430,銘傳大學,財務金融學系(國際金融管理組),2,2,0,1.75,1,1,0,0,0,0,0,27,442.40
2431,銘傳大學,風險管理與保險學系,2,2,0,1.75,1,1,0,0,0,0,0,88,398.60
2432,銘傳大學,國際企業學系(國際企業經營組),2,2,0,1.75,1,1,0,0,0,0,0,37,431.30
2433,銘傳大學,國際企業學系(外貿行銷管理組),2,2,0,1.75,0,0,0,0,0,0,0,37,313.60
2434,銘傳大學,傳播管理學系,2,2,0,1,1,0,0,0,0,0,0,28,335.80
2435,銘傳大學,廣播電視學系,2,2,0,0,1,1,0,0,0,0,0,29,362.40
2436,銘傳大學,廣告學系,2,2,0,0,1,1,0,0,0,0,0,35,356.00
2437,銘傳大學,新聞學系,2,2,0,0,1,0,0,0,0,0,0,31,293.50
2440,銘傳大學,法律學系,2,1.5,0,0,1,0,1,0,0,0,0,54,341.40
2441,銘傳大學,財金法律學系,2,1.5,0,1,0,0,1.5,0,0,0,0,23,370.95
2442,銘傳大學,應用統計資訊學系,2,1.75,0,2,0,0,0,0,0,0,0,55,275.78
2443,銘傳大學,經濟學系,2,2,0,1.75,1,1,0,0,0,0,0,62,397.50
2444,銘傳大學,應用中國文學系,2,1,0,0,1.5,1.5,0,0,0,0,0,50,344.60
2445,銘傳大學,應用英語學系,1.5,2,0,1,1,1,0,0,0,0,0,80,349.40
2446,銘傳大學,應用日語學系,2,2,0,1,1,1,0,0,0,0,0,51,378.20
2447,銘傳大學,華語文教學學系,2,2,0,0,1.5,1,0,0,0,0,0,59,355.80
2450,銘傳大學,商業設計學系,2,2,0,1,1,1,0,0,0,0,0,48,398.00
2451,銘傳大學,商品設計學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,43,361.40
2452,銘傳大學,數位媒體設計學系(多媒體遊戲組),2,2,0,1,1,1,0,0,0,0,0,27,381.60
2453,銘傳大學,數位媒體設計學系(動畫影視組),2,2,0,0,1,1,0,0,0,0,0,28,344.20
2454,銘傳大學,建築學系,2,2,0,1,0,0,0,0,0,0,0,21,287.60
2455,銘傳大學,都市規劃與防災學系,2,1,0,0,1,2,2,0,0,0,0,23,497.90
2456,銘傳大學,觀光學院,1.75,2,0,1,0,1,1.5,0,0,0,0,74,405.25
2457,銘傳大學,社會與安全管理學系,2,2,0,1,1,0,2,0,0,0,0,38,446.20
2460,銘傳大學,公共事務學系,2,2,0,1,1,0,2,0,0,0,0,37,447.00
2461,銘傳大學,諮商與工商心理學系,2,2,0,2,1,0,1,0,0,0,0,31,439.60
2462,銘傳大學,資訊管理學系(資訊管理組),1,1,0,1,0,0,0,0,0,0,0,36,147.60
2463,銘傳大學,資訊管理學系(資訊科技組),1,1,0,1.5,0,0,0,0,0,0,0,36,174.20
2464,銘傳大學,資訊傳播工程學系(社會組),2,1,0,1,0,0,0,0,0,0,0,20,205.10
2465,銘傳大學,資訊傳播工程學系(自然組),2,1.75,1.75,0,0,0,0,0,0,0,0,7,228.85
2466,銘傳大學,資訊工程學系(社會組),2,1.5,0,1.5,0,0,0,0,0,0,0,10,258.95
2467,銘傳大學,資訊工程學系(自然組),2,1.5,1.5,0,0,0,0,0,0,0,0,11,219.90
2470,銘傳大學,電子工程學系,2,1.75,1.75,0,0,0,0,0,0,0,0,21,220.20
2471,銘傳大學,電腦與通訊工程學系,2,1.75,1.75,0,0,0,0,0,0,0,0,27,215.60
2472,銘傳大學,生物科技學系,1,2,0,0,0,0,0,0,2,2,0,50,312.70
2473,銘傳大學,醫療資訊與管理學系,1,2,0,2,0,1,0,0,0,0,0,45,298.40
2474,銘傳大學,生物醫學工程學系,2,1,1.75,0,0,0,0,0,1.75,0,0,24,267.30
2475,世新大學,新聞學系,2,2,0,0,2,0,1,0,0,0,0,65,469.20
2476,世新大學,廣播電視電影學系廣播組,2,2,0,0,1,1,1,0,0,0,0,24,474.60
2477,世新大學,廣播電視電影學系電視組,2,2,0,0,1,1,1,0,0,0,0,45,479.40
2500,世新大學,廣播電視電影學系電影組,2,2,0,0,1,1,1,0,0,0,0,25,492.00
2501,世新大學,圖文傳播暨數位出版學系,2,2,0,1,1,0,1,0,0,0,0,46,423.50
2502,世新大學,公共關係暨廣告學系,2,2,0,0,2,0,1,0,0,0,0,71,455.60
2503,世新大學,口語傳播學系,2,2,0,0,2,0,1,0,0,0,0,44,447.40
2504,世新大學,資訊傳播學系,2,2,0,1,0,0,2,0,0,0,0,23,436.00
2505,世新大學,數位多媒體設計學系動畫設計組,2,2,0,1,0,0,0,0,0,0,0,20,310.80
2506,世新大學,數位多媒體設計學系遊戲設計組,1,2,0,2,0,0,0,0,0,0,0,24,294.00
2507,世新大學,傳播管理學系,2,2,0,2,0,0,1,0,0,0,0,60,416.60
2510,世新大學,資訊管理學系資訊管理組,1.75,2,0,2,0,0,0,0,0,0,0,53,286.40
2511,世新大學,資訊管理學系資訊科技組,1.75,2,0,2,0,0,0,0,0,0,0,24,287.20
2512,世新大學,資訊管理學系網路科技組,1.75,2,0,2,0,0,0,0,0,0,0,29,291.45
2513,世新大學,財務金融學系,1.5,2,0,2,0,0,0,0,0,0,0,40,306.65
2514,世新大學,行政管理學系,2,1.5,0,0,0,0,1.75,0,0,0,0,44,326.60
2515,世新大學,觀光學系餐旅經營管理組,2,2,0,1,1,1,0,0,0,0,0,35,409.00
2516,世新大學,觀光學系旅遊暨休閒事業管理組,2,2,0,1,1,1,0,0,0,0,0,32,401.60
2517,世新大學,觀光學系觀光規劃暨資源管理組,2,2,0,1,1,1,0,0,0,0,0,31,387.60
2520,世新大學,經濟學系,1.5,2,0,2,1,1,0,0,0,0,0,44,406.70
2521,世新大學,企業管理學系,2,2,0,1.75,0,0,0,0,0,0,0,26,313.40
2522,世新大學,社會心理學系,2,2,0,2,0,0,1,0,0,0,0,70,387.00
2523,世新大學,英語學系,2,2,0,0,1,0,0,0,0,0,0,69,298.00
2524,世新大學,中國文學系,2,0,0,0,1.5,1,0,0,0,0,0,22,297.90
2525,世新大學,日本語文學系,2,2,0,0,1.5,1,0,0,0,0,0,48,393.60
2526,世新大學,法律學系,2,1,0,1,1,0,1,0,0,0,0,51,380.90
2527,實踐大學,家庭研究與兒童發展學系(臺北校區),2,2,0,1.5,0,0,0,0,0,0,0,24,281.80
2530,實踐大學,餐飲管理學系(臺北校區),2,2,0,1,0,0,0,0,0,0,0,25,291.60
2531,實踐大學,食品營養與保健生技學系(臺北校區),1,2,0,0,0,0,0,0,2,2,0,51,337.00
2532,實踐大學,社會工作學系(臺北校區),2,2,0,0,0,0,1.5,0,0,0,0,61,327.40
2533,實踐大學,音樂學系(臺北校區)-鋼琴,1,1,0,0,0,0,0,0,0,0,2,1,252.92
2534,實踐大學,音樂學系(臺北校區)-聲樂,1,1,0,0,0,0,0,0,0,0,2,2,234.06
2535,實踐大學,音樂學系(臺北校區)-弦樂,1,1,0,0,0,0,0,0,0,0,2,3,257.50
2536,實踐大學,音樂學系(臺北校區)-銅管樂,1,1,0,0,0,0,0,0,0,0,2,3,190.14
2537,實踐大學,音樂學系(臺北校區)-木管樂,1,1,0,0,0,0,0,0,0,0,2,3,256.68
2540,實踐大學,服裝設計學系(臺北校區),2,2,0,1,0,0,0,0,0,0,0,20,356.20
2541,實踐大學,工業產品設計學系(臺北校區),1,2,0,2,0,0,0,0,0,0,0,20,388.60
2542,實踐大學,建築設計學系(臺北校區),2,2,0,1,0,0,0,0,0,0,0,32,336.40
2543,實踐大學,"媒體傳達設計學系:數位3D動畫設計組
(臺北校區)",2,2,0,1.5,0,0,0,0,0,0,0,17,382.40
2544,實踐大學,"媒體傳達設計學系:創新媒體設計組(臺
北校區)",2,2,0,1.5,0,0,0,0,0,0,0,17,376.40
2545,實踐大學,會計學系(臺北校區),2,2,0,2,1,1,0,0,0,0,0,37,424.20
2546,實踐大學,國際經營與貿易學系(臺北校區),2,2,0,1.75,1,1,0,0,0,0,0,45,415.00
2547,實踐大學,企業管理學系企業管理組(臺北校區),2,2,0,2,1,1,0,0,0,0,0,53,420.60
2550,實踐大學,企業管理學系國際企業管理組(臺北校區),2,2,0,2,1,1,0,0,0,0,0,3,497.80
2551,實踐大學,財務金融學系(臺北校區),2,1.75,0,1.5,1,1,0,0,0,0,0,47,386.70
2552,實踐大學,風險管理與保險學系(臺北校區),2,2,0,2,1,1,0,0,0,0,0,50,408.10
2553,實踐大學,應用外語學系(臺北校區),1.5,2,0,0,1.5,0,0,0,0,0,0,55,305.45
2554,實踐大學,資訊科技與管理學系(臺北校區),1.75,2,0,2,0,0,0,0,0,0,0,42,288.10
2555,實踐大學,國際貿易學系(高雄校區),2,2,0,1,2,1,0,0,0,0,0,45,363.80
2556,實踐大學,會計暨稅務學系(高雄校區),2,1,0,1,2,2,0,0,0,0,0,42,386.30
2557,實踐大學,資訊管理學系(高雄校區),1.75,2,0,2,0,0,0,0,0,0,0,48,238.10
2560,實踐大學,金融管理學系(高雄校區),2,1,0,1,2,2,0,0,0,0,0,57,381.90
2561,實踐大學,國際企業管理學系(高雄校區),2,2,0,1,2,1,0,0,0,0,0,45,364.20
2562,實踐大學,行銷管理學系(高雄校區),2,1,0,1,2,2,0,0,0,0,0,51,391.90
2563,實踐大學,資訊科技與通訊學系(高雄校區),2,2,0,1.75,0,0,0,0,0,0,0,60,221.20
2564,實踐大學,資訊模擬與設計學系(高雄校區),2,2,0,1.75,0,0,0,0,0,0,0,48,226.80
2565,實踐大學,應用英語學系(高雄校區),2,2,0,0,1,0,0,0,0,0,0,58,242.60
2566,實踐大學,服飾設計與經營學系(高雄校區),2,2,0,0,2,1,0,0,0,0,0,63,346.60
2567,實踐大學,觀光管理學系(高雄校區),2,2,0,1,1,2,1,0,0,0,0,73,434.40
2570,實踐大學,休閒產業管理學系(高雄校區),1,2,0,0,0,0,1,0,0,0,0,18,202.60
2571,實踐大學,時尚設計學系(高雄校區),2,2,0,0,1,1,1,0,0,0,0,40,356.60
2572,實踐大學,應用中文學系(高雄校區),2,1,0,0,1.5,1.5,1,0,0,0,0,18,386.60
2573,實踐大學,應用日文學系(高雄校區),1,1,0,0,1,0,0,0,0,0,0,35,152.20
2574,長榮大學,企業管理學系,2,1,0,1,2,2,0,0,0,0,0,83,362.20
2575,長榮大學,國際企業學系,2,1,0,1,2,2,0,0,0,0,0,110,349.40
2576,長榮大學,會計資訊學系,2,1,0,1,2,2,0,0,0,0,0,83,341.60
2577,長榮大學,航運管理學系,2,2,0,1,1,2,0,0,0,0,0,63,385.60
2600,長榮大學,土地管理與開發學系,2,1,0,1,2,2,0,0,0,0,0,60,349.30
2601,長榮大學,財務金融學系,2,1,0,1,2,2,0,0,0,0,0,50,369.50
2602,長榮大學,運動競技學系,2,1,0,1,2,2,0,0,0,0,0,20,339.00
2603,長榮大學,科技管理學位學程,2,1,0,1,2,2,0,0,0,0,0,16,347.60
2604,長榮大學,休閒產業管理學士學位學程,2,1,0,1,2,2,0,0,0,0,0,30,368.50
2605,長榮大學,休閒產業管理學士學位學程餐飲管理組,2,1,0,1,2,2,0,0,0,0,0,25,378.90
2606,長榮大學,醫務管理學系,2,2,0,2,1,1,0,0,0,0,0,27,354.20
2607,長榮大學,職業安全與衛生學系(社會組),2,0,0,2,1,1,2,0,0,0,0,31,389.20
2610,長榮大學,職業安全與衛生學系(自然組),2,1,1,0,0,0,0,0,2,2,0,7,313.70
2611,長榮大學,護理學系,1,2,2,0,0,0,0,0,1,2,0,27,358.50
2612,長榮大學,生物科技學系,2,1,1,0,0,0,0,0,2,2,0,26,314.80
2613,長榮大學,健康心理學系,2,2,1,0,0,0,0,0,1,2,0,28,304.20
2614,長榮大學,保健營養學系,2,1,1,0,0,0,0,0,2,2,0,33,316.00
2615,長榮大學,健康產業發展學士學位學程,2,1,1,0,0,0,0,0,2,2,0,12,295.60
2616,長榮大學,大眾傳播學系,2,1,0,0,2,1,2,0,0,0,0,63,430.20
2617,長榮大學,翻譯學系,2,2,0,0,2,1,1,0,0,0,0,50,397.60
